KEY_FLT,STATUS,OCCAS,ESCALE (IATA),DATE,ROUTE_AC,FLT,TYPE,REG,FC,AC,CHR,DEP,ARR,STD,STA,ETD,ETA,TKof,TDwn,ST,ATD,ATA,BLOCK,FLThr,C1,DLY1,Sub1,C2,DLY2,Sub2,C3,DLY3,Sub3,C4,DLY4,Sub4,C5,DLY5,Sub5,C6,DLY6,Sub6,C7,DLY7,Sub7,C8,DLY8,Sub8,C1A,DLY1A,Sub9,C2A,DLY2A,Sb10,Cargo,Mail,Payld,Bags,EXP PAX F,EXP PAX C,EXP PAX Y,EXP PAX INF,ACT PAX F,ACT PAX C,ACT PAX Y,ACT PAX INF,EXP TTL,PAX TTL,SEATS TTL,LF %,AC CONFIG1,AC CONFIG2,AC CONFIG3,AC CONFIG4,Log_Page#,Character Seats F,Character Seats C,Character Seats Y,Character Seats INF,Code Share and Seats F,Code Share and Seats C,Code Share and Seats Y,Code Share and Seats INF,Dist,DStand,AStand,Change reason,Init,Uplf W,Ramp,Stdn,Burn,Uplf V,USG/LTS,Tank,ZFW,FPBurn,SGrav,Miles,Rt base,DGate,AGate,Orig.ARR Station,D.Closed,ch_type_app,ch_std,ch_dest,ch_config,FI_FILE
0604216236GHA,/,/,"",06/04/21,6236,6236,J,7TVKA,  ,B738,  ,GHA,TMR,10:50,12:30,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:40 ,1:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",1073,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216237TMR,/,/,"",06/04/21,6236,6237,J,7TVKA,  ,B738,  ,TMR,ALG,13:30,16:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:30 ,2:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",1554,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216244ALG,/,/,"",06/04/21,6244,6244,J,7TVUW,  ,ATR6,  ,ALG,IAM,9:45 ,12:25,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:40 ,2:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",1133,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216245IAM,/,/,"",06/04/21,6244,6245,J,7TVUW,  ,ATR6,  ,IAM,ALG,13:15,16:05,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:50 ,2:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",1133,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216252ALG,/,/,"",06/04/21,6252,6252,J,7TVJT,AF,B736,  ,ALG,ELU,9:30 ,10:20,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,0:50 ,0:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",480,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216253ELU,/,/,"",06/04/21,6252,6253,J,7TVJT,  ,B736,  ,ELU,ALG,11:20,12:20,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:00 ,0:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",480,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216284INZ,/,/,"",06/04/21,6296,6284,J,7TVVQ,  ,AT72,  ,INZ,TMR,15:00,16:35,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:35 ,1:15 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",574,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216296ALG,/,/,"",06/04/21,6296,6296,J,7TVVQ,  ,AT72,  ,ALG,INZ,11:15,14:10,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:55 ,2:35 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",1049,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216384ORN,/,/,"",06/04/21,6384,6384,J,7TVKC,  ,B738,  ,ORN,AZR,11:05,12:30,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:25 ,1:05 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",865,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ORN,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216385AZR,/,/,"",06/04/21,6384,6385,J,7TVKC,  ,B738,  ,AZR,ORN,13:30,15:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:30 ,1:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",865,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ORN,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216386CZL,/,/,"",06/04/21,6012,6386,J,7TVJO,  ,B738,  ,CZL,AZR,10:10,11:55,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:45 ,1:25 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",1135,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,CZL,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216387AZR,/,/,"",06/04/21,6012,6387,J,7TVJO,  ,B738,  ,AZR,CZL,12:55,14:35,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:40 ,1:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",1135,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,CZL,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216408ALG,/,/,"",06/04/21,6408,6408,J,7TVUP,  ,AT72,  ,ALG,ELG,11:45,13:35,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:50 ,1:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",680,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216409ELG,/,/,"",06/04/21,6408,6409,J,7TVUP,  ,AT72,  ,ELG,ALG,14:25,16:25,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:00 ,1:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",680,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216454AZR,/,/,"",06/04/21,6140,6454,J,7TVUS,  ,AT72,  ,AZR,BMW,7:00 ,9:10 ,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:10 ,1:50 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",725,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216455BMW,/,/,"",06/04/21,6140,6455,J,7TVUS,  ,AT72,  ,BMW,AZR,10:00,12:05,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:05 ,1:45 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",725,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216470ALG,/,/,"",06/04/21,6470,6470,J,7TVJQ,AF,B736,  ,ALG,GHA,7:30 ,8:40 ,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:10 ,0:50 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",481,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216470GHA,/,/,"",06/04/21,6470,6470,J,7TVJQ,  ,B736,  ,GHA,VVZ,9:40 ,11:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:20 ,1:00 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",787,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216471GHA,/,/,"",06/04/21,6470,6471,J,7TVJQ,  ,B736,  ,GHA,ALG,14:20,15:20,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:00 ,0:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",481,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216471VVZ,/,/,"",06/04/21,6470,6471,J,7TVJQ,  ,B736,  ,VVZ,GHA,12:00,13:20,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:20 ,1:00 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,102,0,16,0,86,0,"",0,0,0,0,"","","","",787,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0604216476ALG,MODIFIED,/,"",06/04/21,6476,6476,J,7TVUI,  ,ATR6,  ,ALG,EBH,12:20,13:30,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:10 ,1:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",383,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,2021-04-06 13:15:00,,,,2021-04-03 14:15:00
0604216477EBH,MODIFIED,/,"",06/04/21,6476,6477,J,7TVUI,  ,ATR6,  ,EBH,ALG,14:20,15:30,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:10 ,1:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",383,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,2021-04-06 13:15:00,,,,2021-04-03 14:15:00
0604216480OGX,MODIFIED,/,"",06/04/21,6216,6480,J,7TVUO,  ,ATR6,  ,OGX,AZR,10:30,12:20,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:50 ,1:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",706,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,2021-04-05 16:15:00,,,,2021-04-03 14:15:00
0604216481AZR,MODIFIED,/,"",06/04/21,6216,6481,J,7TVUO,  ,ATR6,  ,AZR,OGX,13:10,15:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:50 ,1:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",706,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,2021-04-05 16:15:00,,,,2021-04-03 14:15:00
0704211208ALG,/,/,"",07/04/21,1208,1208,F,7TVJJ,  ,B738,  ,ALG,CDG,7:00 ,9:30 ,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:30 ,2:10 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",1370,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704211209CDG,/,/,"",07/04/21,1208,1209,F,7TVJJ,  ,B738,  ,CDG,ALG,10:30,12:55,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:25 ,2:05 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",1370,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704211224ALG,MODIFIED,/,"",07/04/21,1224,1224,F,7TVHL,  ,B737,  ,ALG,LYS,12:00,11:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:40 ,2:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,0,0%,0,16,96,0,"",0,0,0,0,"","","","",1015,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,2021-04-06 10:15:00,2021-04-06 10:15:00,,2021-04-06 10:15:00,2021-04-03 14:15:00
0704211225LYS,MODIFIED,/,"",07/04/21,1224,1225,F,7TVHL,  ,B737,  ,LYS,ALG,14:45,14:40,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:40 ,2:20 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,0,0%,0,16,96,0,"",0,0,0,0,"","","","",1015,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,2021-04-06 10:15:00,2021-04-06 10:15:00,,2021-04-06 10:15:00,2021-04-03 14:15:00
0704211800ALG,CANCELED,/,"",07/04/21,1800,1800,F,7TVHL,  ,L382,  ,ALG,MRS,9:00 ,11:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:00 ,1:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,0,0%,0,0,0,0,"",0,0,0,0,"","","","",768,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704211801HME,CANCELED,/,"",07/04/21,1800,1801,F,7TVHL,  ,L382,  ,HME,ALG,16:15,17:50,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:35 ,1:15 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,0,0%,0,0,0,0,"",0,0,0,0,"","","","",619,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
020321RDA1415ISL,/,OCCAS,GHA,2021-03-02 00:00:00,,,,EW-450TR,,IL-62,,ISL,ROB,07:30:00,05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
030321YLLDARIX,/,OCCAS,ALG,2021-03-03 00:00:00,,,,YLLDA,,A321,,RIX,CKY,05:20:00,04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0704211801MRS,CANCELED,/,"",07/04/21,1800,1801,F,7TVHL,  ,L382,  ,MRS,HME,12:00,15:15,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,3:15 ,2:55 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,0,0%,0,0,0,0,"",0,0,0,0,"","","","",1308,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704212206ALG,CANCELED,/,"",07/04/21,2206,2206,F,7TVUJ,  ,AT72,  ,ALG,MAD,16:30,18:30,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:00 ,1:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",724,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704212207MAD,CANCELED,/,"",07/04/21,2206,2207,F,7TVUJ,  ,AT72,  ,MAD,ALG,20:00,22:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,2:00 ,1:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",724,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704213060ALG,/,/,"",07/04/21,3060,3060,J,7TVJC,  ,A335,  ,ALG,CTU,10:00,21:55,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,11:55,11:35,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,251,0,18,14,219,0,"",0,0,0,0,"","","","",0,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704216006ALG,/,/,"",07/04/21,6006,6006,J,7TVKA,  ,B738,  ,ALG,AAE,18:15,19:15,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:00 ,0:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",410,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704216007AAE,/,/,"",07/04/21,6006,6007,J,7TVKE,  ,B738,  ,AAE,ALG,7:15 ,8:15 ,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:00 ,0:40 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",410,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704216026ALG,/,/,"",07/04/21,6026,6026,J,7TVJL,  ,B738,  ,ALG,CZL,18:15,19:05,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,0:50 ,0:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,132,0,"",0,0,0,0,"","","","",308,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
0704216027CZL,MODIFIED,/,"",07/04/21,6026,6027,J,7TVJN,  ,B736,  ,CZL,ALG,7:20 ,8:10 ,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,0:50 ,0:30 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,148,0,16,0,86,0,"",0,0,0,0,"","","","",308,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,2021-04-06 14:15:00,,,2021-04-06 14:15:00,2021-04-03 14:15:00
0704216032ALG,/,/,"",07/04/21,6032,6032,J,7TVVR,  ,AT72,  ,ALG,TEE,11:45,13:00,0:00 ,0:00 ,0:00 ,0:00 ,"",0:00 ,0:00 ,1:15 ,0:55 ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,"",     ,    ,0,0,0,0,0,   0,   0,   0,0,   0,   0,   0,0,0,66,0,0,0,66,0,"",0,0,0,0,"","","","",464,	,	,"",0,0,0,0,0,0,Lts,0,0,0,0.0	,0,ALG,	,	,"",0:00	,"","","","",2021-04-03 14:15:00
