ID,KEY_FLT,ch_type_app,ch_std,ch_dest,ch_config,STD_x,STD_y,AC_x,AC_y,ARR_x,ARR_y,AC CONFIG1_x,AC CONFIG1_y,AC CONFIG2_x,AC CONFIG2_y,AC CONFIG3_x,AC CONFIG3_y,AC CONFIG4_x,AC CONFIG4_y
992,1104216106ALG,,2021-04-10 12:15:00,2021-04-10 12:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
993,1104216142ALG,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,9:30 ,9:00 ,B737,B736,ALG,AZR,0,16,16,0,96,86,0,0
994,1104216143AZR,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,9:00 ,11:50,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
995,1104216177AAE,2021-04-10 12:15:00,2021-04-10 12:15:00,,2021-04-10 12:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
996,1104216232DJG,,2021-04-10 12:15:00,2021-04-10 12:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
997,1104216232ALG,2021-04-10 12:15:00,2021-04-10 12:15:00,,2021-04-10 12:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
998,1304216051BJA,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
999,1304216201GHA,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
1000,1304216471GHA,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1001,1304216527CZL,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1002,1404216126ORN,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,2021-04-10 12:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
1003,1504216401OGX,,2021-04-10 12:15:00,2021-04-10 12:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1004,1004211209CDG,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,9:00 ,9:30 ,B736,B737,AZR,ALG,16,0,0,16,86,96,0,0
1005,1004216042ALG,,2021-04-10 13:15:00,2021-04-10 13:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
1006,1004216043BSK,2021-04-10 13:15:00,2021-04-10 13:15:00,,2021-04-10 13:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
1007,1004216292DJG,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
1008,1004216292ALG,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
1009,1004216292TMR,2021-04-10 13:15:00,2021-04-10 13:15:00,,2021-04-10 13:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
1010,1104216143AZR,,2021-04-10 13:15:00,,,14:20,11:50,B736,B736,ALG,ALG,16,16,0,0,86,86,0,0
1011,1104216194ALG,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
1012,1104216232ALG,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
1013,1304216236ALG,,2021-04-10 13:15:00,2021-04-10 13:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
1014,1304216527CZL,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1015,1404216292TMR,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,18:30,12:05,B736,B738,CZL,ALG,16,16,0,0,86,132,0,0
1016,1404216478BMW,,2021-04-10 13:15:00,2021-04-10 13:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1017,1504211227LYS,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,2021-04-10 13:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1018,1004216043BSK,,2021-04-10 14:15:00,2021-04-10 14:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
1019,1104216026ALG,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,12:05,18:30,B738,B736,ALG,CZL,16,16,0,0,132,86,0,0
1020,1104216106ALG,,2021-04-10 14:15:00,2021-04-10 14:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
1021,1104216142ALG,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,9:30 ,9:00 ,B737,B736,ALG,AZR,0,16,16,0,96,86,0,0
1022,1104216143AZR,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,9:00 ,11:50,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1023,1104216177AAE,2021-04-10 14:15:00,2021-04-10 14:15:00,,2021-04-10 14:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
1024,1104216232ALG,2021-04-10 14:15:00,2021-04-10 14:15:00,,2021-04-10 14:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
1025,1104216232DJG,,2021-04-10 14:15:00,2021-04-10 14:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
1026,1304216051BJA,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
1027,1304216201GHA,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
1028,1304216471GHA,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1029,1304216527CZL,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1030,1404216126ORN,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,2021-04-10 14:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
1031,1504216401OGX,,2021-04-10 14:15:00,2021-04-10 14:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1032,1004211209CDG,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,9:00 ,9:30 ,B736,B737,AZR,ALG,16,0,0,16,86,96,0,0
1033,1004216042ALG,,2021-04-10 15:15:00,2021-04-10 15:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
1034,1004216043BSK,2021-04-10 15:15:00,2021-04-10 15:15:00,,2021-04-10 15:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
1035,1004216292DJG,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
1036,1004216292ALG,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
1037,1004216292TMR,2021-04-10 15:15:00,2021-04-10 15:15:00,,2021-04-10 15:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
1038,1104216143AZR,,2021-04-10 15:15:00,,,14:20,11:50,B736,B736,ALG,ALG,16,16,0,0,86,86,0,0
1039,1104216194ALG,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
1040,1104216232ALG,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
1041,1304216236ALG,,2021-04-10 15:15:00,2021-04-10 15:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
1042,1304216527CZL,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1043,1404216292TMR,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,18:30,12:05,B736,B738,CZL,ALG,16,16,0,0,86,132,0,0
1044,1404216478BMW,,2021-04-10 15:15:00,2021-04-10 15:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1045,1504211227LYS,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,2021-04-10 15:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1046,1004216043BSK,,2021-04-10 16:15:00,2021-04-10 16:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
1047,1104216026ALG,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,12:05,18:30,B738,B736,ALG,CZL,16,16,0,0,132,86,0,0
1048,1104216106ALG,,2021-04-10 16:15:00,2021-04-10 16:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
1049,1104216142ALG,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,9:30 ,9:00 ,B737,B736,ALG,AZR,0,16,16,0,96,86,0,0
1050,1104216143AZR,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,9:00 ,11:50,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1051,1104216177AAE,2021-04-10 16:15:00,2021-04-10 16:15:00,,2021-04-10 16:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
1052,1104216232DJG,,2021-04-10 16:15:00,2021-04-10 16:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
1053,1104216232ALG,2021-04-10 16:15:00,2021-04-10 16:15:00,,2021-04-10 16:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
1054,1304216051BJA,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
1055,1304216201GHA,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
1056,1304216471GHA,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1057,1304216527CZL,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1058,1404216126ORN,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,2021-04-10 16:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
1059,1504216401OGX,,2021-04-10 16:15:00,2021-04-10 16:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1060,1004211209CDG,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,9:00 ,9:30 ,B736,B737,AZR,ALG,16,0,0,16,86,96,0,0
1061,1004216042ALG,,2021-04-10 17:15:00,2021-04-10 17:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
1062,1004216043BSK,2021-04-10 17:15:00,2021-04-10 17:15:00,,2021-04-10 17:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
1063,1004216292DJG,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
1064,1004216292ALG,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
1065,1004216292TMR,2021-04-10 17:15:00,2021-04-10 17:15:00,,2021-04-10 17:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
1066,1104216143AZR,,2021-04-10 17:15:00,,,14:20,11:50,B736,B736,ALG,ALG,16,16,0,0,86,86,0,0
1067,1104216194ALG,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
1068,1104216232ALG,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
1069,1304216236ALG,,2021-04-10 17:15:00,2021-04-10 17:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
1070,1304216527CZL,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1071,1404216292TMR,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,18:30,12:05,B736,B738,CZL,ALG,16,16,0,0,86,132,0,0
1072,1404216478BMW,,2021-04-10 17:15:00,2021-04-10 17:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1073,1504211227LYS,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,2021-04-10 17:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1074,1004216043BSK,,2021-04-10 18:15:00,2021-04-10 18:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
1075,1104216026ALG,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,12:05,18:30,B738,B736,ALG,CZL,16,16,0,0,132,86,0,0
1076,1104216106ALG,,2021-04-10 18:15:00,2021-04-10 18:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
1077,1104216142ALG,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,9:30 ,9:00 ,B737,B736,ALG,AZR,0,16,16,0,96,86,0,0
1078,1104216143AZR,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,9:00 ,11:50,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1079,1104216177AAE,2021-04-10 18:15:00,2021-04-10 18:15:00,,2021-04-10 18:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
1080,1104216232DJG,,2021-04-10 18:15:00,2021-04-10 18:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
1081,1104216232ALG,2021-04-10 18:15:00,2021-04-10 18:15:00,,2021-04-10 18:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
1082,1304216051BJA,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
1083,1304216201GHA,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
1084,1304216471GHA,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1085,1304216527CZL,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1086,1404216126ORN,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,2021-04-10 18:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
1087,1504216401OGX,,2021-04-10 18:15:00,2021-04-10 18:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1088,1004211209CDG,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,9:00 ,9:30 ,B736,B737,AZR,ALG,16,0,0,16,86,96,0,0
1089,1004216042ALG,,2021-04-10 19:15:00,2021-04-10 19:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
1090,1004216043BSK,2021-04-10 19:15:00,2021-04-10 19:15:00,,2021-04-10 19:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
1091,1004216292DJG,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
1092,1004216292ALG,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
1093,1004216292TMR,2021-04-10 19:15:00,2021-04-10 19:15:00,,2021-04-10 19:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
1094,1104216143AZR,,2021-04-10 19:15:00,,,14:20,11:50,B736,B736,ALG,ALG,16,16,0,0,86,86,0,0
1095,1104216194ALG,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
1096,1104216232ALG,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
1097,1304216236ALG,,2021-04-10 19:15:00,2021-04-10 19:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
1098,1304216527CZL,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1099,1404216292TMR,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,18:30,12:05,B736,B738,CZL,ALG,16,16,0,0,86,132,0,0
1100,1404216478BMW,,2021-04-10 19:15:00,2021-04-10 19:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1101,1504211227LYS,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,2021-04-10 19:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1102,1004216043BSK,,2021-04-10 20:15:00,2021-04-10 20:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
1103,1104216026ALG,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,12:05,18:30,B738,B736,ALG,CZL,16,16,0,0,132,86,0,0
1104,1104216106ALG,,2021-04-10 20:15:00,2021-04-10 20:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
1105,1104216142ALG,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,9:30 ,9:00 ,B737,B736,ALG,AZR,0,16,16,0,96,86,0,0
1106,1104216143AZR,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,9:00 ,11:50,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1107,1104216177AAE,2021-04-10 20:15:00,2021-04-10 20:15:00,,2021-04-10 20:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
1108,1104216232ALG,2021-04-10 20:15:00,2021-04-10 20:15:00,,2021-04-10 20:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
1109,1104216232DJG,,2021-04-10 20:15:00,2021-04-10 20:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
1110,1304216051BJA,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
1111,1304216201GHA,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,12:20,7:15 ,B738,AT72,TMR,ALG,16,0,0,0,132,66,0,0
1112,1304216471GHA,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,9:00 ,14:20,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1113,1304216527CZL,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,10:00,18:10,AT72,B738,TMR,ALG,0,16,0,0,66,132,0,0
1114,1404216126ORN,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,2021-04-10 20:15:00,9:05 ,6:20 ,B738,AT72,DJG,EBH,16,0,0,0,132,66,0,0
1115,1504216401OGX,,2021-04-10 20:15:00,2021-04-10 20:15:00,,10:00,14:30,AT72,AT72,TMR,ORN,0,0,0,0,66,66,0,0
1116,1004211209CDG,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,9:00 ,9:30 ,B736,B737,AZR,ALG,16,0,0,16,86,96,0,0
1117,1004216042ALG,,2021-04-10 21:15:00,2021-04-10 21:15:00,,18:45,9:50 ,B738,B738,ORN,BSK,16,16,0,0,132,132,0,0
1118,1004216043BSK,2021-04-10 21:15:00,2021-04-10 21:15:00,,2021-04-10 21:15:00,11:35,11:40,AT72,B738,ALG,ALG,0,16,0,0,66,132,0,0
1119,1004216292DJG,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,7:15 ,12:20,AT72,B738,ALG,TMR,0,16,0,0,66,132,0,0
1120,1004216292ALG,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,6:20 ,9:05 ,AT72,B738,EBH,DJG,0,16,0,0,66,132,0,0
1121,1004216292TMR,2021-04-10 21:15:00,2021-04-10 21:15:00,,2021-04-10 21:15:00,16:15,14:10,B736,B738,ALG,ALG,16,16,0,0,86,132,0,0
1122,1104216143AZR,,2021-04-10 21:15:00,,,14:20,11:50,B736,B736,ALG,ALG,16,16,0,0,86,86,0,0
1123,1104216194ALG,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,11:35,14:05,AT72,B738,ALG,CZL,0,16,0,0,66,132,0,0
1124,1104216232ALG,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,14:30,8:00 ,AT72,B738,ORN,TMR,0,16,0,0,66,132,0,0
1125,1304216236ALG,,2021-04-10 21:15:00,2021-04-10 21:15:00,,13:15,8:45 ,B738,B738,ALG,GHA,16,16,0,0,132,132,0,0
1126,1304216527CZL,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,14:30,18:10,AT72,B738,ORN,ALG,0,16,0,0,66,132,0,0
1127,1404216292TMR,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,18:30,12:05,B736,B738,CZL,ALG,16,16,0,0,86,132,0,0
1128,1404216478BMW,,2021-04-10 21:15:00,2021-04-10 21:15:00,,14:30,10:00,AT72,AT72,ORN,TMR,0,0,0,0,66,66,0,0
1129,1504211227LYS,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,2021-04-10 21:15:00,14:20,9:00 ,B736,B737,ALG,ORN,16,0,0,16,86,96,0,0
1130,1004216043BSK,,2021-04-10 22:15:00,2021-04-10 22:15:00,,14:05,11:40,B738,B738,CZL,ALG,16,16,0,0,132,132,0,0
1131,1104216026ALG,2021-04-10 22:15:00,2021-04-10 22:15:00,2021-04-10 22:15:00,2021-04-10 22:15:00,12:05,18:30,B738,B736,ALG,CZL,16,16,0,0,132,86,0,0
1132,1104216106ALG,,2021-04-10 22:15:00,2021-04-10 22:15:00,,9:50 ,18:45,B738,B738,BSK,ORN,16,16,0,0,132,132,0,0
1133,1104216142ALG,2021-04-10 22:15:00,2021-04-10 22:15:00,2021-04-10 22:15:00,2021-04-10 22:15:00,9:30 ,9:00 ,B737,B736,ALG,AZR,0,16,16,0,96,86,0,0
1134,1104216143AZR,2021-04-10 22:15:00,2021-04-10 22:15:00,2021-04-10 22:15:00,2021-04-10 22:15:00,9:00 ,11:50,B737,B736,ORN,ALG,0,16,16,0,96,86,0,0
1135,1104216177AAE,2021-04-10 22:15:00,2021-04-10 22:15:00,,2021-04-10 22:15:00,14:10,16:15,B738,B736,ALG,ALG,16,16,0,0,132,86,0,0
1136,1104216232DJG,,2021-04-10 22:15:00,2021-04-10 22:15:00,,8:45 ,13:15,B738,B738,GHA,ALG,16,16,0,0,132,132,0,0
1137,1104216232ALG,2021-04-10 22:15:00,2021-04-10 22:15:00,,2021-04-10 22:15:00,10:00,8:00 ,AT72,B738,TMR,TMR,0,16,0,0,66,132,0,0
1138,1304216051BJA,2021-04-10 22:15:00,2021-04-10 22:15:00,2021-04-10 22:15:00,2021-04-10 22:15:00,14:05,11:35,B738,AT72,CZL,ALG,16,0,0,0,132,66,0,0
