STATUS,ssim_period,index_commercial,ST_SSIM,Airline,Flight_Number,Itinirary_Variation_Indicator,Leg_Sequence_Number,Service_Type,Start_period,End_period,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Departure_Station,PAX_STD_UTC,STD_UTC,STD_Variation_Sign,STD_Variation_UTC,Arrival_Station,STA_UTC,PAX_STA_UTC,STA_Variation_Sign,STA_Variation_UTC,Aircraft_Type,fly_next_number,Aircraft_Configuration,fly_date,arrival_date,vol_commercial_number,vol_commercial_airline,code_ssim,day_op,KEY_FLT
,02MAR2101MAR22,3, ,AH,6226,03,01,J,05MAR21,30MAY21, , , , ,5, ,7,ALG,1020,1020,+,0100,HME,1200,1200,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216226ALG
,02MAR2101MAR22,3, ,AH,6227,03,01,J,05MAR21,30MAY21, , , , ,5, ,7,HME,1250,1250,+,0100,ALG,1430,1430,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216227HME
,02MAR2101MAR22,3, ,AH,6232,02,03,J,07MAR21,30MAY21, , , , , , ,7,DJG,1315,1315,+,0100,ALG,1530,1530,+,0100,73H,       ,F16Y132             ,2021-03-14,2021-03-14,,,,7.0,1403216232DJG
,02MAR2101MAR22,3, ,AH,6232,02,02,J,07MAR21,30MAY21, , , , , , ,7,TMR,1125,1125,+,0100,DJG,1215,1215,+,0100,73H,       ,F16Y132             ,2021-03-14,2021-03-14,,,,7.0,1403216232TMR
,02MAR2101MAR22,3, ,AH,6232,02,01,J,07MAR21,30MAY21, , , , , , ,7,ALG,0800,0800,+,0100,TMR,1025,1025,+,0100,73H,       ,F16Y132             ,2021-03-14,2021-03-14,,,,7.0,1403216232ALG
,02MAR2101MAR22,3, ,AH,6252,08,01,J,14MAR21,28MAR21, , , , , , ,7,ALG,1150,1150,+,0100,ELU,1315,1315,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216252ALG
,02MAR2101MAR22,3, ,AH,6253,09,01,J,14MAR21,28MAR21, , , , , , ,7,ELU,1405,1405,+,0100,ALG,1535,1535,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216253ELU
,02MAR2101MAR22,3, ,AH,6266,04,01,J,14MAR21,14MAR21, , , , , , ,7,ALG,1020,1020,+,0100,TGR,1150,1150,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216266ALG
,02MAR2101MAR22,3, ,AH,6267,04,01,J,14MAR21,14MAR21, , , , , , ,7,TGR,1240,1240,+,0100,ALG,1400,1400,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216267TGR
,02MAR2101MAR22,3, ,AH,6384,03,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,1120,1120,+,0100,AZR,1345,1345,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216384ORN
,02MAR2101MAR22,3, ,AH,6385,03,01,J,07MAR21,30MAY21, , , , , , ,7,AZR,1435,1435,+,0100,ORN,1700,1700,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216385AZR
,02MAR2101MAR22,3, ,AH,6392,02,01,J,07MAR21,30MAY21, , , , , , ,7,ORN,1005,1005,+,0100,TIN,1205,1205,+,0100,73H,       ,F16Y132             ,2021-03-14,2021-03-14,,,,7.0,1403216392ORN
,02MAR2101MAR22,3, ,AH,6393,02,01,J,07MAR21,30MAY21, , , , , , ,7,TIN,1305,1305,+,0100,ORN,1515,1515,+,0100,73H,       ,F16Y132             ,2021-03-14,2021-03-14,,,,7.0,1403216393TIN
,02MAR2101MAR22,3, ,AH,6454,03,01,J,07MAR21,30MAY21, , , , , , ,7,AZR,1110,1110,+,0100,BMW,1320,1320,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216454AZR
,02MAR2101MAR22,3, ,AH,6455,03,01,J,07MAR21,30MAY21, , , , , , ,7,BMW,1410,1410,+,0100,AZR,1615,1615,+,0100,AT7,       ,Y66                 ,2021-03-14,2021-03-14,,,,7.0,1403216455BMW
,02MAR2101MAR22,3, ,AH,3060,01,01,J,03MAR21,28APR21, , ,3, , , , ,ALG,1000,1000,+,0100,CTU,2155,2155,+,0800,332,       ,F18C14Y219          ,2021-04-14,2021-04-14,,,,3.0,1404213060ALG
,02MAR2101MAR22,3, ,AH,6006,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1815,1815,+,0100,AAE,1915,1915,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216006ALG
,02MAR2101MAR22,3, ,AH,6007,04,01,J,15MAR21,01JUN21,1,2,3, ,5,6,7,AAE,0715,0715,+,0100,ALG,0815,0815,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216007AAE
,02MAR2101MAR22,3, ,AH,6026,01,01,J,02MAR21,31MAY21,1,2,3,4,5, ,7,ALG,1815,1815,+,0100,CZL,1905,1905,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216026ALG
,02MAR2101MAR22,3, ,AH,6027,05,01,J,21MAR21,01JUN21,1,2,3,4,5,6,7,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216027CZL
,02MAR2101MAR22,3, ,AH,6032,04,01,J,10MAR21,26MAY21, , ,3, , , , ,ALG,1145,1145,+,0100,TEE,1300,1300,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216032ALG
,02MAR2101MAR22,3, ,AH,6033,04,01,J,10MAR21,26MAY21, , ,3, , , , ,TEE,1350,1350,+,0100,ALG,1525,1525,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216033TEE
,02MAR2101MAR22,3, ,AH,6040,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1000,1000,+,0100,BSK,1050,1050,+,0100,736,       ,F16Y85              ,2021-04-14,2021-04-14,,,,3.0,1404216040ALG
,02MAR2101MAR22,3, ,AH,6041,01,01,J,03MAR21,26MAY21, , ,3, , , , ,BSK,1150,1150,+,0100,ALG,1240,1240,+,0100,736,       ,F16Y85              ,2021-04-14,2021-04-14,,,,3.0,1404216041BSK
,02MAR2101MAR22,3, ,AH,6058,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0950,0950,+,0100,GJL,1040,1040,+,0100,736,       ,F16Y85              ,2021-04-14,2021-04-14,,,,3.0,1404216058ALG
,02MAR2101MAR22,3, ,AH,6059,01,01,J,03MAR21,26MAY21, , ,3, , , , ,GJL,1140,1140,+,0100,ALG,1230,1230,+,0100,736,       ,F16Y85              ,2021-04-14,2021-04-14,,,,3.0,1404216059GJL
,02MAR2101MAR22,3, ,AH,6100,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0700,0700,+,0100,ORN,0815,0815,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216100ALG
,02MAR2101MAR22,3, ,AH,6103,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,1600,1600,+,0100,ALG,1715,1715,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216103ORN
,02MAR2101MAR22,3, ,AH,6106,01,01,J,02MAR21,30MAY21, ,2,3, ,5, ,7,ALG,1845,1845,+,0100,ORN,1945,1945,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216106ALG
,02MAR2101MAR22,3, ,AH,6107,02,01,J,03MAR21,01JUN21,1,2,3, , ,6, ,ORN,0700,0700,+,0100,ALG,0800,0800,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216107ORN
,02MAR2101MAR22,3, ,AH,6124,09,01,J,07APR21,26MAY21, , ,3, , , , ,ALG,1040,1040,+,0100,TID,1130,1130,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216124ALG
,02MAR2101MAR22,3, ,AH,6125,09,01,J,07APR21,26MAY21, , ,3, , , , ,TID,1220,1220,+,0100,ALG,1310,1310,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216125TID
,02MAR2101MAR22,3, ,AH,6126,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,0620,0620,+,0100,EBH,0720,0720,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216126ORN
,02MAR2101MAR22,3, ,AH,6127,01,01,J,03MAR21,26MAY21, , ,3, , , , ,EBH,0810,0810,+,0100,ORN,0915,0915,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216127EBH
,02MAR2101MAR22,3, ,AH,6156,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1230,1230,+,0100,TMX,1400,1400,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216156ALG
,02MAR2101MAR22,3, ,AH,6157,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMX,1500,1500,+,0100,ALG,1630,1630,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216157TMX
,02MAR2101MAR22,3, ,AH,6168,05,01,J,10MAR21,26MAY21, , ,3, , , , ,ORN,1045,1045,+,0100,CZL,1215,1215,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216168ORN
,02MAR2101MAR22,3, ,AH,6169,05,01,J,10MAR21,26MAY21, , ,3, , , , ,CZL,1315,1315,+,0100,ORN,1445,1445,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216169CZL
,02MAR2101MAR22,3, ,AH,6170,13,01,J,07APR21,26MAY21, , ,3, , , , ,ALG,0805,0805,+,0100,AAE,0920,0920,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216170ALG
,02MAR2101MAR22,3, ,AH,6171,14,01,J,07APR21,26MAY21, , ,3, , , , ,AAE,1010,1010,+,0100,ALG,1130,1130,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216171AAE
,02MAR2101MAR22,3, ,AH,6176,11,01,J,07APR21,26MAY21, , ,3, , , , ,ALG,1400,1400,+,0100,AAE,1515,1515,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216176ALG
,02MAR2101MAR22,3, ,AH,6177,11,01,J,07APR21,26MAY21, , ,3, , , , ,AAE,1605,1605,+,0100,ALG,1725,1725,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216177AAE
,02MAR2101MAR22,3, ,AH,6182,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1345,1345,+,0100,ORN,1445,1445,+,0100,736,       ,F16Y85              ,2021-04-14,2021-04-14,,,,3.0,1404216182ALG
,02MAR2101MAR22,3, ,AH,6183,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,1545,1545,+,0100,ALG,1645,1645,+,0100,736,       ,F16Y85              ,2021-04-14,2021-04-14,,,,3.0,1404216183ORN
,02MAR2101MAR22,3, ,AH,6190,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0720,0720,+,0100,CZL,0830,0830,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216190ALG
,02MAR2101MAR22,3, ,AH,6191,02,01,J,03MAR21,26MAY21, , ,3, , , , ,CZL,0920,0920,+,0100,ALG,1030,1030,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216191CZL
,02MAR2101MAR22,3, ,AH,6194,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1555,1555,+,0100,CZL,1705,1705,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216194ALG
,02MAR2101MAR22,3, ,AH,6195,01,01,J,03MAR21,26MAY21, , ,3, , , , ,CZL,1755,1755,+,0100,ALG,1905,1905,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216195CZL
,02MAR2101MAR22,3, ,AH,6200,01,01,J,03MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216200ALG
,02MAR2101MAR22,3, ,AH,6216,02,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1320,1320,+,0100,OGX,1435,1435,+,0100,736,       ,F16Y85              ,2021-04-14,2021-04-14,,,,3.0,1404216216ALG
,02MAR2101MAR22,3, ,AH,6217,02,01,J,03MAR21,26MAY21, , ,3, , , , ,OGX,1535,1535,+,0100,ALG,1645,1645,+,0100,736,       ,F16Y85              ,2021-04-14,2021-04-14,,,,3.0,1404216217OGX
,02MAR2101MAR22,3, ,AH,6222,06,01,J,02APR21,31MAY21,1, ,3, ,5, ,7,ALG,1620,1620,+,0100,HME,1800,1800,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216222ALG
,02MAR2101MAR22,3, ,AH,6226,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,1120,1120,+,0100,HME,1300,1300,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216226ALG
,02MAR2101MAR22,3, ,AH,6227,01,01,J,03MAR21,26MAY21, , ,3, , , , ,HME,1350,1350,+,0100,ALG,1530,1530,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216227HME
,02MAR2101MAR22,3, ,AH,6252,03,01,J,04MAR21,27MAY21, , ,3,4, , , ,ALG,0710,0710,+,0100,ELU,0835,0835,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216252ALG
,02MAR2101MAR22,3, ,AH,6253,07,01,J,10MAR21,26MAY21, , ,3, , , , ,ELU,0925,0925,+,0100,ALG,1055,1055,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216253ELU
,02MAR2101MAR22,3, ,AH,6284,02,01,J,03MAR21,26MAY21, , ,3, , , , ,TMR,0700,0700,+,0100,INF,0815,0815,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216284TMR
,02MAR2101MAR22,3, ,AH,6285,01,02,J,03MAR21,26MAY21, , ,3, , , , ,TMR,1100,1100,+,0100,INZ,1235,1235,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216285TMR
,02MAR2101MAR22,3, ,AH,6285,01,01,J,03MAR21,26MAY21, , ,3, , , , ,INF,0905,0905,+,0100,TMR,1010,1010,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216285INF
,02MAR2101MAR22,3, ,AH,6288,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0910,0910,+,0100,TMR,1135,1135,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216288ALG
,02MAR2101MAR22,3, ,AH,6289,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMR,1225,1225,+,0100,ALG,1455,1455,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216289TMR
,02MAR2101MAR22,3, ,AH,6292,01,03,J,03MAR21,26MAY21, , ,3, , , , ,TMR,1205,1205,+,0100,ALG,1435,1435,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216292TMR
,02MAR2101MAR22,3, ,AH,6292,01,02,J,03MAR21,26MAY21, , ,3, , , , ,DJG,1015,1015,+,0100,TMR,1105,1105,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216292DJG
,02MAR2101MAR22,3, ,AH,6292,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ALG,0700,0700,+,0100,DJG,0915,0915,+,0100,73H,       ,F16Y132             ,2021-04-14,2021-04-14,,,,3.0,1404216292ALG
,02MAR2101MAR22,3, ,AH,6297,01,01,J,03MAR21,26MAY21, , ,3, , , , ,INZ,1325,1325,+,0100,ALG,1615,1615,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216297INZ
,02MAR2101MAR22,3, ,AH,6350,02,01,J,10MAR21,26MAY21, , ,3, , , , ,CZL,1020,1020,+,0100,GHA,1125,1125,+,0100,73H,       ,F16Y86              ,2021-04-14,2021-04-14,,,,3.0,1404216350CZL
,02MAR2101MAR22,3, ,AH,6351,02,01,J,10MAR21,26MAY21, , ,3, , , , ,GHA,1225,1225,+,0100,CZL,1340,1340,+,0100,73H,       ,F16Y86              ,2021-04-14,2021-04-14,,,,3.0,1404216351GHA
,02MAR2101MAR22,3, ,AH,6378,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,1005,1005,+,0100,TMX,1210,1210,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216378ORN
,02MAR2101MAR22,3, ,AH,6379,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMX,1300,1300,+,0100,ORN,1510,1510,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216379TMX
,02MAR2101MAR22,3, ,AH,6382,01,01,J,03MAR21,26MAY21, , ,3, , , , ,HME,1740,1740,+,0100,ORN,1945,1945,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216382HME
,02MAR2101MAR22,3, ,AH,6383,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,1445,1445,+,0100,HME,1650,1650,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216383ORN
,02MAR2101MAR22,3, ,AH,6388,01,01,J,03MAR21,26MAY21, , ,3, , , , ,ORN,0905,0905,+,0100,CBH,1105,1105,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216388ORN
,02MAR2101MAR22,3, ,AH,6389,01,01,J,03MAR21,26MAY21, , ,3, , , , ,CBH,1155,1155,+,0100,ORN,1355,1355,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216389CBH
,02MAR2101MAR22,3, ,AH,6478,01,01,J,03MAR21,26MAY21, , ,3, , , , ,AZR,0700,0700,+,0100,BMW,0910,0910,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216478AZR
,02MAR2101MAR22,3, ,AH,6478,01,02,J,03MAR21,26MAY21, , ,3, , , , ,BMW,1000,1000,+,0100,TMR,1115,1115,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216478BMW
,02MAR2101MAR22,3, ,AH,6479,01,01,J,03MAR21,26MAY21, , ,3, , , , ,TMR,1205,1205,+,0100,BMW,1325,1325,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216479TMR
,02MAR2101MAR22,3, ,AH,6479,01,02,J,03MAR21,26MAY21, , ,3, , , , ,BMW,1415,1415,+,0100,AZR,1620,1620,+,0100,AT7,       ,Y66                 ,2021-04-14,2021-04-14,,,,3.0,1404216479BMW
,02MAR2101MAR22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-05-14,2021-05-14,,,,5.0,1405213061PEK
,02MAR2101MAR22,3, ,AH,6006,01,01,J,02MAR21,31MAY21,1,2, , ,5, ,7,ALG,1800,1800,+,0100,AAE,1900,1900,+,0100,73H,       ,F16Y132             ,2021-05-14,2021-05-14,,,,5.0,1405216006ALG
,02MAR2101MAR22,3, ,AH,6007,04,01,J,15MAR21,01JUN21,1,2,3, ,5,6,7,AAE,0715,0715,+,0100,ALG,0815,0815,+,0100,73H,       ,F16Y132             ,2021-05-14,2021-05-14,,,,5.0,1405216007AAE
,02MAR2101MAR22,3, ,AH,6026,01,01,J,02MAR21,31MAY21,1,2,3,4,5, ,7,ALG,1815,1815,+,0100,CZL,1905,1905,+,0100,73H,       ,F16Y132             ,2021-05-14,2021-05-14,,,,5.0,1405216026ALG
,02MAR2101MAR22,3, ,AH,6027,05,01,J,21MAR21,01JUN21,1,2,3,4,5,6,7,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-05-14,2021-05-14,,,,5.0,1405216027CZL
,02MAR2101MAR22,3, ,AH,6032,02,01,J,05MAR21,31MAY21,1, , , ,5, , ,ALG,0830,0830,+,0100,TEE,0945,0945,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216032ALG
,02MAR2101MAR22,3, ,AH,6033,02,01,J,05MAR21,31MAY21,1, , , ,5, , ,TEE,1035,1035,+,0100,ALG,1210,1210,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216033TEE
,02MAR2101MAR22,3, ,AH,6038,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,1340,1340,+,0100,BLJ,1430,1430,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216038ALG
,02MAR2101MAR22,3, ,AH,6039,01,01,J,05MAR21,28MAY21, , , , ,5, , ,BLJ,1530,1530,+,0100,ALG,1620,1620,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216039BLJ
,02MAR2101MAR22,3, ,AH,6058,02,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,1000,1000,+,0100,GJL,1050,1050,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216058ALG
,02MAR2101MAR22,3, ,AH,6059,02,01,J,05MAR21,28MAY21, , , , ,5, , ,GJL,1150,1150,+,0100,ALG,1240,1240,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216059GJL
,02MAR2101MAR22,3, ,AH,6106,01,01,J,02MAR21,30MAY21, ,2,3, ,5, ,7,ALG,1845,1845,+,0100,ORN,1945,1945,+,0100,73H,       ,F16Y132             ,2021-05-14,2021-05-14,,,,5.0,1405216106ALG
,02MAR2101MAR22,3, ,AH,6107,06,01,J,19MAR21,30MAY21, , , , ,5, ,7,ORN,0630,0630,+,0100,ALG,0730,0730,+,0100,73H,       ,F16Y132             ,2021-05-14,2021-05-14,,,,5.0,1405216107ORN
,02MAR2101MAR22,3, ,AH,6118,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,0930,0930,+,0100,TLM,1030,1030,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216118ALG
,02MAR2101MAR22,3, ,AH,6119,01,01,J,05MAR21,28MAY21, , , , ,5, , ,TLM,1130,1130,+,0100,ALG,1230,1230,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216119TLM
,02MAR2101MAR22,3, ,AH,6134,01,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,1000,1000,+,0100,CBH,1130,1130,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216134ALG
,02MAR2101MAR22,3, ,AH,6135,01,01,J,05MAR21,28MAY21, , , , ,5, , ,CBH,1230,1230,+,0100,ALG,1400,1400,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216135CBH
,02MAR2101MAR22,3, ,AH,6140,02,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,0830,0830,+,0100,AZR,1120,1120,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216140ALG
,02MAR2101MAR22,3, ,AH,6146,02,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,1000,1000,+,0100,TIN,1230,1230,+,0100,73H,       ,F16Y132             ,2021-05-14,2021-05-14,,,,5.0,1405216146ALG
,02MAR2101MAR22,3, ,AH,6147,02,01,J,05MAR21,28MAY21, , , , ,5, , ,TIN,1320,1320,+,0100,ALG,1540,1540,+,0100,73H,       ,F16Y132             ,2021-05-14,2021-05-14,,,,5.0,1405216147TIN
,02MAR2101MAR22,3, ,AH,6170,03,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,0730,0730,+,0100,AAE,0845,0845,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216170ALG
,02MAR2101MAR22,3, ,AH,6171,03,01,J,05MAR21,28MAY21, , , , ,5, , ,AAE,0935,0935,+,0100,ALG,1055,1055,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216171AAE
,02MAR2101MAR22,3, ,AH,6176,12,01,J,09APR21,28MAY21, , , , ,5, , ,ALG,1400,1400,+,0100,AAE,1515,1515,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216176ALG
,02MAR2101MAR22,3, ,AH,6177,12,01,J,09APR21,28MAY21, , , , ,5, , ,AAE,1605,1605,+,0100,ALG,1725,1725,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216177AAE
,02MAR2101MAR22,3, ,AH,6180,13,01,J,09APR21,28MAY21, , , , ,5, , ,ALG,0730,0730,+,0100,ORN,0845,0845,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216180ALG
,02MAR2101MAR22,3, ,AH,6181,13,01,J,09APR21,28MAY21, , , , ,5, , ,ORN,0935,0935,+,0100,ALG,1050,1050,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216181ORN
,02MAR2101MAR22,3, ,AH,6184,03,01,J,05MAR21,29MAY21, , , , ,5,6, ,ALG,1400,1400,+,0100,ORN,1500,1500,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216184ALG
,02MAR2101MAR22,3, ,AH,6185,01,01,J,02MAR21,29MAY21, ,2, , ,5,6, ,ORN,1600,1600,+,0100,ALG,1700,1700,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216185ORN
,02MAR2101MAR22,3, ,AH,6190,04,01,J,05MAR21,28MAY21, , , , ,5, , ,ALG,0830,0830,+,0100,CZL,0920,0920,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216190ALG
,02MAR2101MAR22,3, ,AH,6191,04,01,J,05MAR21,28MAY21, , , , ,5, , ,CZL,1020,1020,+,0100,ALG,1110,1110,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216191CZL
,02MAR2101MAR22,3, ,AH,6192,01,01,J,02MAR21,28MAY21, ,2, , ,5, , ,ALG,1350,1350,+,0100,CZL,1440,1440,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216192ALG
,02MAR2101MAR22,3, ,AH,6193,01,01,J,02MAR21,28MAY21, ,2, , ,5, , ,CZL,1540,1540,+,0100,ALG,1630,1630,+,0100,736,       ,F16Y85              ,2021-05-14,2021-05-14,,,,5.0,1405216193CZL
,02MAR2101MAR22,3, ,AH,6200,01,01,J,03MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216200ALG
,02MAR2101MAR22,3, ,AH,6201,08,01,J,05APR21,01JUN21,1,2, ,4,5,6, ,GHA,0715,0715,+,0100,ALG,0845,0845,+,0100,AT7,       ,Y66                 ,2021-05-14,2021-05-14,,,,5.0,1405216201GHA
